Frame,L_Femur_L_Tibia,L_Tibia_L_Foot_X,L_Tibia_L_Foot_Y,L_Tibia_L_Foot_Z,R_Femur_R_Tibia,R_Tibia_R_Foot_X,R_Tibia_R_Foot_Y,R_Tibia_R_Foot_Z,Root_L_Femur_X,Root_L_Femur_Y,Root_L_Femur_Z,Root_R_Femur_X,Root_R_Femur_Y,Root_R_Femur_Z,World_Root_Ang_X,World_Root_Ang_Y,World_Root_Ang_Z,World_Root_Pos_X,World_Root_Pos_Y,World_Root_Pos_Z
340,22.10470,-15.75970,-25.84250,-37.09260,13.79860,4.15792,24.14310,32.27630,-14.57560,0.01667,6.76640,-11.83490,-22.40070,-13.06870,125.46400,-81.58280,121.04900,-125.15900,887.90300,490.19500
341,22.22880,-15.83190,-25.68970,-37.19470,13.56240,3.28960,23.68620,32.72850,-14.65730,-0.02064,6.65267,-11.68460,-22.64870,-13.02680,125.47600,-81.55730,121.35000,-124.70500,887.32100,487.57900
342,22.33750,-15.93380,-25.59850,-37.29380,13.33340,2.47993,23.41440,33.18850,-14.65690,0.02672,6.55528,-11.47650,-23.00540,-13.04110,125.68900,-81.60150,121.84500,-124.36100,886.66200,484.89500
343,22.49730,-16.02090,-25.55030,-37.37060,13.15520,1.73845,23.30120,33.53990,-14.73950,0.08844,6.47770,-11.38420,-23.36990,-13.10770,125.89200,-81.58410,122.32900,-123.92600,886.02600,482.19300
344,22.61940,-16.11920,-25.44190,-37.45840,12.93730,1.12057,23.39160,33.74160,-14.78550,0.13540,6.43470,-11.28280,-23.71580,-13.16060,126.26800,-81.56090,122.95000,-123.48700,885.42700,479.41500
345,22.78440,-16.19370,-25.39020,-37.52340,12.69710,0.62109,23.52920,33.64960,-14.90150,0.24150,6.45114,-11.23840,-23.94560,-13.18850,126.86600,-81.47240,123.76100,-122.85900,884.91300,476.58900
346,22.89970,-16.27790,-25.31280,-37.57970,12.43190,0.20336,23.99570,33.84500,-14.91270,0.35077,6.47223,-11.12130,-24.25740,-13.25560,127.57900,-81.44000,124.67500,-122.53100,884.41400,473.70000
347,23.02210,-16.35420,-25.25000,-37.62980,12.18000,-0.16041,24.56470,33.87630,-14.96050,0.48912,6.53797,-11.07160,-24.58050,-13.31450,128.40800,-81.36110,125.67700,-122.06400,883.96200,470.74100
348,23.12820,-16.42150,-25.16010,-37.69300,11.94930,-0.47572,25.20790,33.79790,-15.01120,0.60472,6.61281,-11.06230,-24.94740,-13.37950,129.23300,-81.26310,126.66100,-121.55200,883.57600,467.79800
349,23.28190,-16.47400,-25.25560,-37.60520,11.77680,-0.80925,25.96050,33.69890,-15.08960,0.93564,6.73734,-11.07690,-25.35950,-13.46310,130.12800,-81.17340,127.70500,-121.06400,883.17000,464.81800
350,23.31890,-16.55320,-25.03530,-37.81260,11.63320,-1.08630,26.67930,33.47010,-15.13000,0.85368,6.81223,-11.15170,-25.74780,-13.50670,130.72100,-81.05200,128.43300,-120.39500,882.83500,461.75600
351,23.41680,-16.61410,-25.04340,-37.83240,11.54740,-1.42106,27.37930,33.32520,-15.21450,1.03781,6.93778,-11.22710,-26.12440,-13.54770,131.34000,-80.94140,129.18300,-119.77000,882.46900,458.67300
352,23.44130,-16.65690,-24.96500,-37.91580,11.41680,-1.80196,27.84060,33.20170,-15.26090,1.08260,7.02151,-11.25650,-26.41370,-13.53980,131.80900,-80.83870,129.78500,-119.09300,882.15300,455.68800
353,23.44420,-16.70150,-24.85680,-37.93700,11.33080,-2.14964,28.26360,33.34070,-15.30580,1.09949,7.12051,-11.27120,-26.61090,-13.46960,132.20200,-80.73180,130.29200,-118.36500,881.87200,452.64500
354,23.47100,-16.72140,-24.80280,-37.92990,11.27430,-2.58990,28.59100,33.49160,-15.35170,1.09835,7.20294,-11.31150,-26.90810,-13.42530,132.56600,-80.64190,130.78800,-117.66400,881.58500,449.71300
355,23.44910,-16.74860,-24.69430,-37.96490,11.20340,-2.97418,28.76620,33.57110,-15.36310,1.06259,7.30875,-11.30600,-27.21840,-13.28860,132.88300,-80.56680,131.20300,-116.96500,881.35000,446.71000
356,23.46180,-16.73770,-24.68380,-37.93600,11.14160,-3.44375,28.77340,33.85600,-15.40140,1.08561,7.41559,-11.27100,-27.44020,-13.13840,133.18500,-80.49560,131.61300,-116.25900,881.11300,443.81000
357,23.41260,-16.74760,-24.47740,-37.98490,11.06920,-3.92135,28.60030,34.19750,-15.36810,0.90772,7.46424,-11.18550,-27.56600,-12.95750,133.47200,-80.45170,132.02000,-115.51000,880.90100,440.95000
358,23.41580,-16.72570,-24.43570,-37.91220,10.98200,-4.36357,28.24790,34.46350,-15.47530,0.91686,7.57239,-11.13630,-27.58980,-12.70610,133.45300,-80.34460,132.09400,-114.65200,880.71400,438.18600
359,23.36840,-16.71700,-24.24000,-37.92150,10.92100,-4.84394,27.90310,34.56470,-15.47910,0.75333,7.59239,-11.10110,-27.72670,-12.53740,133.52300,-80.29680,132.29900,-113.84900,880.49500,435.52000
360,23.33470,-16.68160,-24.25280,-37.81480,10.84250,-5.33277,27.65040,35.06120,-15.43950,0.79032,7.63326,-10.94220,-27.77000,-12.37880,133.78000,-80.31760,132.69300,-113.20300,880.24100,432.97100
361,23.23570,-16.68580,-24.05980,-37.91250,10.81010,-5.78864,27.33500,35.29900,-15.45500,0.63831,7.63477,-10.93590,-27.74660,-12.23000,133.72000,-80.24770,132.77000,-112.30700,880.03100,430.56500
362,23.16030,-16.68430,-24.06020,-37.90410,10.78620,-6.20271,27.18910,35.46230,-15.41090,0.70764,7.65434,-10.88830,-27.84090,-12.14510,133.95600,-80.24970,133.15500,-111.60000,879.73600,428.26700
363,23.08720,-16.67310,-23.98680,-37.92400,10.82800,-6.62353,26.96220,35.58710,-15.45480,0.75503,7.68158,-10.94840,-27.73690,-12.04880,134.08900,-80.15640,133.42900,-110.58000,879.47700,426.06500
364,22.99090,-16.66320,-24.04310,-37.92440,10.92170,-7.00378,27.16280,35.55110,-15.44510,0.90590,7.72804,-11.07180,-28.03900,-12.06360,134.23400,-80.12460,133.71000,-109.83300,879.18900,423.93100
365,22.88240,-16.64470,-24.04450,-37.94380,10.84090,-7.42804,26.87850,35.90490,-15.44100,1.00934,7.72159,-11.00880,-27.80400,-11.98670,134.30600,-80.07840,133.94600,-109.09200,878.92000,422.05800
366,22.78710,-16.63230,-24.05080,-37.98250,10.85090,-7.82447,26.85420,36.09950,-15.39630,1.11786,7.73051,-11.00520,-27.78370,-11.97450,134.58100,-80.06780,134.37300,-108.34900,878.63100,420.14200
367,22.71850,-16.60910,-24.10750,-38.01060,10.88080,-8.16386,26.79330,36.15160,-15.46040,1.29201,7.78014,-11.08560,-27.70160,-11.92640,134.67600,-79.97610,134.59200,-107.45400,878.37000,418.33900
368,22.69390,-16.59400,-24.24140,-38.01930,11.02430,-8.49065,26.91910,36.02930,-15.57030,1.56466,7.87206,-11.27740,-27.78390,-11.91850,134.85000,-79.86450,134.86800,-106.43800,878.08300,416.55100
369,22.63940,-16.58320,-24.27300,-38.06670,11.01440,-8.80696,26.83520,35.81570,-15.58960,1.70130,7.90342,-11.30700,-27.77020,-11.87430,135.04700,-79.82340,135.18500,-105.61500,877.80000,414.87100
370,22.56990,-16.55970,-24.30930,-38.07910,10.87230,-9.18094,26.62690,36.18930,-15.52360,1.80384,7.88017,-11.13580,-27.57970,-11.81690,135.30000,-79.86390,135.58600,-105.04700,877.49600,413.32700
371,22.53060,-16.52920,-24.33690,-38.09810,10.89130,-9.50650,26.59070,36.51140,-15.53650,1.93305,7.90801,-11.12900,-27.44130,-11.76820,135.61600,-79.82590,136.01500,-104.14800,877.21100,411.76900
372,22.46780,-16.50300,-24.29880,-38.10430,10.79750,-9.81354,26.50530,36.71350,-15.52270,1.95612,7.89482,-11.07270,-27.40740,-11.71710,135.71100,-79.82510,136.22800,-103.43200,876.96300,410.33500
373,22.40970,-16.47070,-24.28540,-38.11440,10.75720,-10.13980,26.47150,36.73440,-15.45050,1.99324,7.87085,-11.03120,-27.48140,-11.71490,136.09500,-79.85440,136.73900,-102.74700,876.68600,408.93200
374,22.37180,-16.45430,-24.23060,-38.16340,10.85190,-10.39990,26.60570,36.61920,-15.49860,2.01533,7.89452,-11.18380,-27.65350,-11.71100,136.20500,-79.78970,136.93400,-101.82300,876.45800,407.51900
375,22.29770,-16.42010,-24.13060,-38.20690,10.71540,-10.66110,26.32640,37.01240,-15.46960,1.96944,7.85390,-11.05210,-27.32220,-11.60850,136.44900,-79.76470,137.29100,-101.02100,876.26000,406.33500
376,22.23100,-16.38100,-24.05760,-38.23740,10.65090,-10.92140,26.19160,37.07740,-15.45460,1.95727,7.82822,-11.01720,-27.19570,-11.55460,136.66200,-79.73870,137.61000,-100.19600,876.05400,405.11300
377,22.16900,-16.35190,-24.00700,-38.26710,10.60330,-11.19860,26.04120,36.86740,-15.43600,1.97991,7.80174,-11.01250,-27.15780,-11.52160,136.91700,-79.71400,137.97600,-99.38670,875.81200,403.94700
378,22.09360,-16.33020,-23.96720,-38.32000,10.55130,-11.48260,25.92190,36.85120,-15.41520,2.00859,7.76438,-10.99440,-27.06480,-11.49470,137.13200,-79.69240,138.30900,-98.56470,875.56500,402.84200
379,22.02120,-16.30890,-23.91030,-38.35300,10.48410,-11.75830,25.83730,37.11940,-15.39600,2.06198,7.71532,-10.96090,-26.92490,-11.47660,137.33900,-79.67500,138.64400,-97.71520,875.30500,401.79900
380,21.96200,-16.28800,-23.88540,-38.37430,10.41850,-12.04430,25.75270,37.25000,-15.39810,2.14723,7.67669,-10.95440,-26.84390,-11.46680,137.49800,-79.65760,138.93100,-96.84440,875.02600,400.79600
381,21.89590,-16.26080,-23.89250,-38.43100,10.38330,-12.33220,25.68690,37.18750,-15.35050,2.26575,7.63873,-10.95150,-26.83220,-11.48810,137.89400,-79.66020,139.45600,-96.00080,874.74300,399.83700
382,21.86420,-16.22160,-23.92260,-38.43080,10.35100,-12.56440,25.64680,37.26570,-15.41350,2.39704,7.63800,-11.00320,-26.77460,-11.47340,137.92000,-79.62010,139.58500,-95.08120,874.51000,398.89200
383,21.85230,-16.19130,-23.96830,-38.44080,10.31710,-12.80570,25.57780,37.65650,-15.44750,2.52300,7.64706,-10.96840,-26.57020,-11.43610,138.13500,-79.60590,139.88700,-94.14620,874.28000,397.98900
384,21.84550,-16.13670,-23.96770,-38.43310,10.29590,-12.99110,25.48810,37.71030,-15.55440,2.61260,7.64736,-11.04800,-26.39410,-11.40420,138.13100,-79.53260,139.97200,-93.09740,874.08300,397.17600
385,21.86110,-16.10150,-24.00730,-38.45170,10.27580,-13.20950,25.45510,37.71970,-15.60720,2.73021,7.66388,-11.04980,-26.25490,-11.37730,138.35600,-79.51100,140.26900,-92.17060,873.85100,396.35200
386,21.89660,-16.08250,-24.06950,-38.50320,10.23650,-13.40750,25.41760,37.69280,-15.66400,2.83045,7.70228,-11.01050,-26.10790,-11.32110,138.58900,-79.50880,140.55200,-91.19750,873.60800,395.50800
387,21.90900,-16.04750,-24.08910,-38.56820,10.20640,-13.62250,25.33820,37.72910,-15.74780,2.90317,7.71168,-11.02310,-25.90460,-11.28360,138.69300,-79.46980,140.72500,-90.14470,873.37000,394.76100
388,21.91640,-16.00170,-24.01110,-38.57750,10.16700,-13.83780,25.30470,37.72040,-15.79400,2.96944,7.70928,-11.02000,-25.80980,-11.27000,138.80100,-79.46610,140.91000,-89.19090,873.14400,394.02000
389,21.87950,-15.95090,-23.99700,-38.59640,10.15250,-14.05920,25.28010,37.66730,-15.85350,3.01658,7.68395,-11.09770,-25.81170,-11.28860,138.76600,-79.44310,140.96200,-88.20910,872.94900,393.35800
390,21.82770,-15.92130,-24.00210,-38.67190,10.08840,-14.19130,25.30310,37.87800,-15.83730,3.06348,7.71559,-11.04670,-25.82450,-11.23600,138.96100,-79.47560,141.18900,-87.32370,872.81600,392.58800
391,21.76540,-15.87040,-24.02310,-38.71430,10.02790,-14.24840,25.39030,38.08130,-15.83800,3.12635,7.76270,-11.02600,-25.88680,-11.18330,139.07000,-79.49550,141.31400,-86.49220,872.76200,391.85700
392,21.67790,-15.78470,-24.01150,-38.71700,9.95666,-14.24390,25.40470,38.17090,-15.87310,3.15524,7.82272,-11.02710,-25.86770,-11.09270,139.01000,-79.47750,141.25100,-85.62140,872.80500,391.14500
393,21.59930,-15.71290,-24.03880,-38.74600,9.87247,-14.21000,25.43750,38.17190,-15.90340,3.20503,7.90965,-10.99800,-25.87540,-10.98290,139.00200,-79.47140,141.21700,-84.77160,872.87400,390.41200
394,21.50100,-15.64020,-24.05810,-38.75850,9.75824,-14.17010,25.45400,38.15650,-15.91680,3.26190,7.99012,-10.94090,-25.85990,-10.87070,139.00000,-79.46940,141.19100,-83.97940,872.94500,389.73100
395,21.39800,-15.55850,-24.10180,-38.78240,9.63370,-14.11350,25.49210,38.37690,-15.94130,3.32879,8.07739,-10.86690,-25.78260,-10.74730,138.94900,-79.46330,141.11100,-83.16480,873.02400,389.06300
396,21.28610,-15.50550,-24.16940,-38.82140,9.49124,-14.08100,25.51940,38.36250,-15.90520,3.40871,8.15691,-10.75050,-25.83840,-10.63700,139.02900,-79.51070,141.16800,-82.48130,873.06000,388.38300
397,21.15310,-15.44000,-24.32120,-38.89130,9.34729,-14.05800,25.54490,38.41530,-15.90730,3.50707,8.23044,-10.67370,-25.84770,-10.53670,138.97700,-79.52850,141.09900,-81.71040,873.12200,387.76200
398,21.01720,-15.36800,-24.38890,-38.94010,9.21490,-14.06090,25.59450,38.19980,-15.88550,3.61211,8.29211,-10.62480,-26.00820,-10.46350,138.95700,-79.55940,141.07300,-81.00830,873.15200,387.15700
399,20.90030,-15.30600,-24.51360,-38.98360,9.17449,-14.04490,25.91430,38.12810,-15.88540,3.75622,8.38117,-10.65430,-26.36610,-10.42840,138.89300,-79.59750,140.99000,-80.28650,873.17500,386.50400
400,20.75690,-15.19390,-24.45680,-38.97790,8.95135,-14.01330,25.72130,38.27500,-15.90510,3.82922,8.39838,-10.56610,-26.22260,-10.32370,138.65500,-79.59250,140.77800,-79.53460,873.23800,386.09900
401,20.62890,-15.10960,-24.55640,-38.97400,8.80111,-13.99440,25.75820,38.63750,-15.89870,3.96116,8.46237,-10.47130,-26.22770,-10.23880,138.57200,-79.62840,140.69200,-78.86080,873.26600,385.57000
402,20.52040,-15.03840,-24.67430,-39.00650,8.68111,-13.99550,25.79550,38.82740,-15.93300,4.10181,8.53020,-10.43910,-26.25490,-10.17010,138.43000,-79.63580,140.54600,-78.12510,873.28400,385.07700
403,20.42490,-14.99950,-24.79820,-39.07370,8.59012,-13.99790,25.89600,38.89190,-15.92810,4.23621,8.61107,-10.38860,-26.38320,-10.09770,138.42100,-79.67860,140.52100,-77.49530,873.25800,384.50600
404,20.31550,-14.92360,-24.92690,-39.07370,8.46983,-13.97380,25.91010,38.94550,-15.97410,4.31448,8.63415,-10.39220,-26.39140,-10.05150,138.21900,-79.66460,140.33500,-76.79020,873.29900,384.15700
405,20.23400,-14.86990,-24.96990,-39.08610,8.37708,-13.99730,25.96160,39.04600,-15.94530,4.35096,8.64493,-10.33390,-26.48250,-10.02690,138.21200,-79.72440,140.34500,-76.23780,873.27800,383.78700
406,20.17210,-14.81230,-25.06220,-39.14830,8.31041,-13.99220,25.95610,38.80440,-16.00960,4.38979,8.70098,-10.35610,-26.55820,-9.95763,138.03000,-79.71690,140.14400,-75.54530,873.27400,383.40600
407,20.14670,-14.76380,-24.91370,-39.11950,8.22926,-13.97610,25.92600,39.04000,-16.04700,4.36766,8.73327,-10.31370,-26.48270,-9.88645,137.88200,-79.72910,139.98700,-74.89860,873.27700,383.08900
408,20.08660,-14.73710,-25.01640,-39.30880,8.21915,-14.00790,26.02640,39.09780,-16.08000,4.39232,8.76571,-10.33700,-26.61050,-9.86213,137.77400,-79.75160,139.87100,-74.34970,873.25300,382.75600
409,20.04720,-14.67880,-24.89150,-39.31590,8.11824,-13.99170,25.99410,39.17430,-16.09570,4.34420,8.77503,-10.29450,-26.57870,-9.80989,137.69000,-79.76620,139.78400,-73.78900,873.27600,382.57200
410,20.00610,-14.62960,-24.86320,-39.25700,8.06826,-13.98450,25.97600,39.21950,-16.10330,4.29584,8.78084,-10.27870,-26.59410,-9.77161,137.61000,-79.79330,139.70100,-73.22810,873.28400,382.37400
411,19.94080,-14.55250,-24.90040,-39.25510,8.02745,-13.97320,25.93980,39.29100,-16.14560,4.29619,8.77820,-10.30660,-26.55490,-9.74512,137.43100,-79.78590,139.53100,-72.68960,873.30600,382.24100
412,19.92870,-14.53830,-24.84260,-39.28340,8.13028,-13.92720,26.04620,39.13220,-16.24920,4.35138,8.84620,-10.47480,-26.60680,-9.71596,137.33600,-79.70750,139.40700,-71.94280,873.34300,382.04500
413,19.82600,-14.48960,-25.02100,-39.33510,7.98932,-13.94340,25.82460,39.08890,-16.17800,4.39759,8.82440,-10.33360,-26.48440,-9.67316,137.44300,-79.78100,139.53600,-71.66120,873.33800,381.93000
414,19.74180,-14.44010,-25.03460,-39.34790,7.98117,-13.92720,25.78390,39.10770,-16.14730,4.44453,8.83025,-10.32140,-26.43320,-9.65872,137.50700,-79.80410,139.60700,-71.24830,873.36000,381.81700
415,19.66340,-14.39810,-25.06310,-39.35900,7.97379,-13.92180,25.72720,39.10260,-16.13260,4.50754,8.84129,-10.31990,-26.38520,-9.63548,137.53200,-79.81720,139.63900,-70.83710,873.37500,381.68500
416,19.58530,-14.33950,-25.01820,-39.50020,7.98134,-13.91110,25.69610,39.09080,-16.11780,4.56113,8.86082,-10.32380,-26.35870,-9.61947,137.54400,-79.83750,139.65100,-70.43060,873.39500,381.56300
417,19.51100,-14.28800,-25.08560,-39.51720,7.97356,-13.90130,25.65920,39.10400,-16.09930,4.65505,8.87842,-10.30580,-26.33250,-9.60491,137.57200,-79.86980,139.68100,-70.06620,873.41800,381.46300
418,19.43240,-14.23990,-25.15170,-39.54410,7.95559,-13.89050,25.60940,39.12610,-16.08200,4.72089,8.89399,-10.28260,-26.30010,-9.58558,137.54400,-79.90680,139.65100,-69.70220,873.43400,381.37600
419,19.33420,-14.22420,-25.33220,-39.64970,7.92747,-13.89820,25.60590,39.18440,-15.97050,4.83315,8.91155,-10.16650,-26.32390,-9.57356,137.84800,-80.00490,139.95100,-69.49930,873.43200,381.25300
420,19.27120,-14.17110,-25.31910,-39.65860,7.90635,-13.88330,25.55550,39.20860,-15.95850,4.89316,8.92975,-10.13960,-26.30750,-9.55132,137.76300,-80.04910,139.86000,-69.18170,873.45000,381.18500
421,19.21670,-14.11820,-25.37760,-39.68280,7.90750,-13.85270,25.44480,39.15450,-16.00840,4.94433,8.95100,-10.17040,-26.22120,-9.51668,137.51700,-80.04960,139.60300,-68.76320,873.48400,381.16100
422,19.15070,-14.07060,-25.42320,-39.70380,7.92250,-13.84160,25.37710,39.15170,-16.01090,4.99999,8.95288,-10.18750,-26.17230,-9.51216,137.41900,-80.06990,139.51000,-68.43350,873.51500,381.15800
423,19.08940,-14.04610,-25.47900,-39.75880,7.92740,-13.82240,25.32160,39.11590,-15.96450,5.03744,8.97636,-10.13650,-26.15100,-9.48201,137.51400,-80.12640,139.58500,-68.17330,873.52300,381.09100
424,19.03300,-14.02920,-25.48890,-39.82180,7.93675,-13.81260,25.26720,39.10050,-15.94010,5.05131,8.98113,-10.12220,-26.10960,-9.46834,137.53700,-80.15920,139.60300,-67.89150,873.53400,381.09100
425,18.99480,-14.00000,-25.49580,-39.87110,7.95647,-13.80110,25.22660,39.07410,-15.94040,5.04423,8.98430,-10.13200,-26.08850,-9.45713,137.48100,-80.18700,139.53800,-67.56420,873.54400,381.10700
426,18.96160,-13.96140,-25.48100,-39.85070,7.97457,-13.78610,25.18380,39.05070,-15.96260,5.02582,8.97105,-10.17180,-26.06100,-9.46133,137.33000,-80.19660,139.39300,-67.23040,873.57200,381.15900
427,18.93290,-13.93360,-25.47540,-39.86560,7.97297,-13.77950,25.12470,39.05620,-15.95630,5.01267,8.97009,-10.15930,-26.02480,-9.44772,137.29900,-80.22770,139.35600,-66.94580,873.57700,381.17600
428,18.90660,-13.91110,-25.50150,-39.89630,7.96346,-13.77750,25.08490,39.06550,-15.92920,5.01203,8.97006,-10.12050,-26.01480,-9.43733,137.35300,-80.27600,139.40400,-66.71010,873.57300,381.18900
429,18.89820,-13.93350,-25.40690,-39.94870,7.95367,-13.76810,25.03850,39.06810,-15.91120,4.97119,8.97290,-10.09270,-25.99530,-9.41981,137.35100,-80.31440,139.39100,-66.45410,873.57300,381.22300
430,18.88210,-13.92530,-25.41450,-39.97580,7.94008,-13.75620,24.99530,39.06290,-15.90180,4.96668,8.98126,-10.06170,-25.97800,-9.39896,137.37000,-80.35020,139.39800,-66.20410,873.57400,381.24900
431,18.86730,-13.90510,-25.41530,-39.99800,7.93324,-13.73960,24.94980,39.04550,-15.90030,4.96001,8.99038,-10.04440,-25.93950,-9.37804,137.39900,-80.37070,139.41400,-65.93410,873.57800,381.29200
432,18.84280,-13.89420,-25.41930,-40.04280,7.91863,-13.72580,24.93270,39.03580,-15.86200,4.95560,8.99643,-9.99843,-25.93350,-9.36267,137.54300,-80.41000,139.54600,-65.73590,873.57900,381.32100
433,18.83190,-13.90610,-25.44730,-40.11810,7.89695,-13.71300,24.91160,39.02580,-15.81200,4.96598,9.02106,-9.91612,-25.93340,-9.32968,137.76900,-80.46710,139.74700,-65.56790,873.56500,381.31000
434,18.79430,-13.90560,-25.53850,-40.15010,7.89196,-13.72520,24.93750,39.07090,-15.75670,4.97519,9.00064,-9.87991,-25.96050,-9.35001,137.96800,-80.51390,139.95500,-65.40990,873.55700,381.37100
435,18.79900,-13.88210,-25.40970,-40.15570,7.89481,-13.69090,24.88490,39.01000,-15.79030,4.92952,9.00111,-9.90688,-25.90350,-9.33352,137.86400,-80.50800,139.83800,-65.09320,873.57500,381.50700
436,18.79680,-13.89490,-25.46740,-40.20920,7.86121,-13.68650,24.82430,39.01310,-15.73590,4.98606,9.04035,-9.79800,-25.84570,-9.28296,138.22800,-80.55530,140.17500,-64.91560,873.54600,381.43800
437,18.79720,-13.89250,-25.49230,-40.23520,7.83946,-13.68360,24.77320,39.00570,-15.72730,5.00617,9.05161,-9.75677,-25.79390,-9.25925,138.36000,-80.57640,140.29600,-64.68810,873.53200,381.48400
438,18.79610,-13.88760,-25.50400,-40.26990,7.81805,-13.68040,24.72150,39.03430,-15.71170,5.02296,9.05979,-9.71250,-25.74040,-9.23807,138.52700,-80.59670,140.45300,-64.46730,873.52100,381.53100
439,18.79580,-13.89210,-25.51580,-40.30030,7.78559,-13.67120,24.68500,39.05840,-15.69500,5.03058,9.07454,-9.65625,-25.69210,-9.21206,138.68600,-80.62170,140.59700,-64.25260,873.51200,381.55900
440,18.78730,-13.88250,-25.48100,-40.31790,7.77947,-13.67660,24.67860,39.04700,-15.69080,4.99794,9.04830,-9.66551,-25.70160,-9.22576,138.72300,-80.63270,140.64500,-64.03420,873.51200,381.67700
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,